,text,token,annotation
0,"I know this is very basic, but i think the official documentation at [beego website][1]

[1]: http://beego.me/docs/mvc/model/query.md doesn't give clear direction.

I made a RESTful API using beego framework. As it promised, it generates basic CRUD code for my app. The problem is READ method doesn't return all data. By all data  I mean data in a table including data from all tables related to it. 

this is the output from the generated code (i'm using swagger to call it):","['I', 'know', 'this', 'is', 'very', 'basic', ',', 'but', 'i', 'think', 'the', 'official', 'documentation', 'at', '[', 'beego', 'website', ']', '[', '1', ']', '[', '1', ']', ':', 'http://beego.me/docs/mvc/model/query.md', 'does', ""n't"", 'give', 'clear', 'direction', '.', 'I', 'made', 'a', 'RESTful', 'API', 'using', 'beego', 'framework', '.', 'As', 'it', 'promised', ',', 'it', 'generates', 'basic', 'CRUD', 'code', 'for', 'my', 'app', '.', 'The', 'problem', 'is', 'READ', 'method', 'does', ""n't"", 'return', 'all', 'data', '.', 'By', 'all', 'data', 'I', 'mean', 'data', 'in', 'a', 'table', 'including', 'data', 'from', 'all', 'tables', 'related', 'to', 'it', '.', 'this', 'is', 'the', 'output', 'from', 'the', 'generated', 'code', '(', 'i', ""'m"", 'using', 'swagger', 'to', 'call', 'it', ')', ':']","['PRP', 'VBP', 'DT', 'VBZ', 'RB', 'JJ', ',', 'CC', 'RB', 'VBP', 'DT', 'JJ', 'NN', 'IN', ‘(', 'NN', 'NN', ‘)', ‘(', 'CD', ‘)', ‘(', 'CD', ‘)', ':', 'DIRECTORY', 'VBZ', 'RB', 'VB', 'JJ', 'NN', '.', 'PRP', 'VBD', 'DT', 'NN', 'NNP', 'VBG', 'NN', 'NN', '.', 'IN', 'PRP', 'VBD', ',', 'PRP', 'VBZ', 'JJ', 'NNP', 'NN', 'IN', 'PRP$', 'NN', '.', 'DT', 'NN', 'VBZ', 'NNP', 'NN', 'VBZ', 'RB', 'VB', 'DT', 'NNS', '.', 'IN', 'DT', 'NNS', 'PRP', 'VBP', 'NNS', 'IN', 'DT', 'NN', 'VBG', 'NNS', 'IN', 'DT', 'NNS', 'VBN', 'TO', 'PRP', '.', 'DT', 'VBZ', 'DT', 'NN', 'IN', 'DT', 'VBN', 'NN', '(', 'PRP', 'VBP', 'VBG', 'NN', 'TO', 'VB', 'PRP', ')', ‘:']"
1,{,['{'],['PUNCTUATION']
2,"  ""data"": [","['""data""', ':', '[']","['STRING_LITERAL', 'PUNCTUATION', 'PUNCTUATION']"
3,    {,['{'],['PUNCTUATION']
4,"""Id"": 1,","['""Id""', ':', '1', ',']","['STRING_LITERAL', 'PUNCTUATION', 'DECIMAL_LITERAL', 'PUNCTUATION']"
5,"      ""CustomerId"": {","['""CustomerId""', ':', '{']","['STRING_LITERAL', 'PUNCTUATION', 'PUNCTUATION']"
6,"""Id"": 2,","['""Id""', ':', '2', ',']","['STRING_LITERAL', 'PUNCTUATION', 'DECIMAL_LITERAL', 'PUNCTUATION']"
7,"        ""Name"": """",","['""Name""', ':', '""""', ',']","['STRING_LITERAL', 'PUNCTUATION', 'STRING_LITERAL', 'PUNCTUATION']"
8,"        ""Phone"": """",","['""Phone""', ':', '""""', ',']","['STRING_LITERAL', 'PUNCTUATION', 'STRING_LITERAL', 'PUNCTUATION']"
9,"        ""Email"": """",","['""Email""', ':', '""""', ',']","['STRING_LITERAL', 'PUNCTUATION', 'STRING_LITERAL', 'PUNCTUATION']"
10,"""CreatedAt"": ""0001-01-01T00:00:00Z"",","['""CreatedAt""', ':', '""0001-01-01T00:00:00Z""', ',']","['STRING_LITERAL', 'PUNCTUATION', 'STRING_LITERAL', 'PUNCTUATION']"
11,"""UpdatedAt"": ""0001-01-01T00:00:00Z""","['""UpdatedAt""', ':', '""0001-01-01T00:00:00Z""']","['STRING_LITERAL', 'PUNCTUATION', 'STRING_LITERAL']"
12,"      },","['},']",['PUNCTUATION']
13,"""Saldo"": 2500000,","['""Saldo""', ':', '2500000', ',']","['STRING_LITERAL', 'PUNCTUATION', 'DECIMAL_LITERAL', 'PUNCTUATION']"
14,"""CreatedAt"": ""2014-12-10T08:10:10+07:00"",","['""CreatedAt""', ':', '""2014-12-10T08:10:10+07:00""', ',']","['STRING_LITERAL', 'PUNCTUATION', 'STRING_LITERAL', 'PUNCTUATION']"
15,"""UpdatedAt"": ""2014-12-10T08:10:10+07:00""","['""UpdatedAt""', ':', '""2014-12-10T08:10:10+07:00""']","['STRING_LITERAL', 'PUNCTUATION', 'STRING_LITERAL']"
16,    },['}'],['PUNCTUATION']
17,"  ],","['],']",['PUNCTUATION']
18,"""totals"": 1","['""totals""', ':', '1']","['STRING_LITERAL', 'PUNCTUATION', 'DECIMAL_LITERAL']"
19,},['}'],['PUNCTUATION']
20,"

see, it doesn't return the Name, Phone, and Email.
so i look into documentation and found this method RelatedSel() but still I have no idea how to use it properly.

here's my code:

","['see', ',', 'it', 'does', ""n't"", 'return', 'the', 'Name', ',', 'Phone', ',', 'and', 'Email', '.', 'so', 'i', 'look', 'into', 'documentation', 'and', 'found', 'this', 'method', ‘RelatedSel( )', 'but', 'still', 'I', 'have', 'no', 'idea', 'how', 'to', 'use', 'it', 'properly', '.', 'here', ""'s"", 'my', 'code', ':']","['VB', ',', 'PRP', 'VBZ', 'RB', 'VB', 'DT', 'NNP', ',', 'NNP', ',', 'CC', 'NNP', '.', 'RB', 'PRP', 'VBP', 'IN', 'NN', 'CC', 'VBD', 'DT', 'NN', 'NNP', 'CC', 'RB', 'PRP', 'VBP', 'DT', 'NN', 'WRB', 'TO', 'VB', 'PRP', 'RB', '.', 'RB', ‘VBZ', 'PRP$', 'NN', ':']"
21,"func GetAllCustomerSaldo(query map[string]string, fields []string, sortby []string, order []string,","['func', 'GetAllCustomerSaldo', '(', 'query', 'map', '[', 'string', ']', 'string', ',', 'fields', '[]', 'string', ',', 'sortby', '[]', 'string', ',', 'order', '[]', 'string', ',']","['KEYWORD', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', 'KEYWORD', 'PUNCTUATION', 'RESERVED', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'RESERVED', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'RESERVED', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', ‘RESERVED', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION']"
22,"offset int64, limit int64) (ml []interface{}, err error, totals int64) {","['offset', 'int64', ',', 'limit', 'int64', ')', '(', 'ml', '[]', 'interface', '{},', 'err', 'error', ',', 'totals', 'int64', ')', '{']","['IDENTIFIER', 'RESERVED', 'PUNCTUATION', ‘RESERVED', 'IDENTIFIER', 'PUNCTUATION', 'PUNCTUATION', 'IDENTIFIER', 'PUNCTUATION', 'KEYWORD', 'PUNCTUATION', 'IDENTIFIER', 'IDENTIFIER', 'PUNCTUATION', 'IDENTIFIER', ‘RESERVED', 'PUNCTUATION', 'PUNCTUATION']"
23,    o := orm.NewOrm(),"['o', ':=', 'orm.NewOrm()']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'FUNCTION_CALL']"
24,    qs := o.QueryTable(new(CustomerSaldo)),"['qs', ':=', 'o.QueryTable(new(CustomerSaldo))']","['IDENTIFIER', 'ASSIGNMENT_OPERATOR', 'FUNCTION_CALL']"
25,"    qs.RelatedSel(""CustomerId__Customers"").All(&CustomerSaldo{})","['qs.RelatedSel(""CustomerId__Customers"").All(&CustomerSaldo{})']",['FUNCTION_CALL']
26,...,['...'],['PUNCTUATION']
27,"

after trying many parameter possibilities, i still get this error:

","['after', 'trying', 'many', 'parameter', 'possibilities', ',', 'i', 'still', 'get', 'this', 'error', ':']","['IN', 'VBG', 'JJ', 'NN', 'NNS', ',', ‘PRP', 'RB', 'VB', 'DT', 'NN', ':']"
