,text,token
0,"The GOROOT is not set correctly in LiteIDE.

In a terminal enter which go to know where gvm installed go.  Example:

","['The', 'GOROOT', 'is', 'not', 'set', 'correctly', 'in', 'LiteIDE', '.', 'In', 'a', 'terminal', 'enter', 'which', 'go', 'to', 'know', 'where', 'gvm', 'installed', 'go', '.', 'Example', ':']"
1,/home/username/.gvm/gos/go1.6/bin/go,['/home/username/.gvm/gos/go1.6/bin/go']
2,"

In LiteIDE, click on the grey box ""edit current environment"" right of the environment drop down menu.



Uncomment the GOROOT line in the system.env file and enter the correct path that you got from which go.  You omit ""/bin/go"".

","['In', 'LiteIDE', ',', 'click', 'on', 'the', 'grey', 'box', '""', 'edit', 'current', 'environment', '""', 'right', 'of', 'the', 'environment', 'drop', 'down', 'menu', '.', 'Uncomment', 'the', 'GOROOT', 'line', 'in', 'the', 'system.env', 'file', 'and', 'enter', 'the', 'correct', 'path', 'that', 'you', 'got', 'from', 'which', 'go', '.', 'You', 'omit', '""/bin/go"".']"
3,GOROOT=/home/username/.gvm/gos/go1.6,"['GOROOT', '=/', 'home/username/.gvm/gos/go1.6']"
4,"

Save the file.  If saving is greyed out, you might need to change the permission of LiteIDE's liteenv directory.  I installed mine to ","['Save', 'the', 'file', '.', 'If', 'saving', 'is', 'greyed', 'out', ',', 'you', 'might', 'need', 'to', 'change', 'the', 'permission', 'of', 'LiteIDE', ""'s"", 'liteenv', 'directory', '.', 'I', 'installed', 'mine', 'to']"
5,/opt/liteide/share/liteide/liteenv,['/opt/liteide/share/liteide/liteenv']
6,".

When the settings are configured correctly, this is what you should see in LiteIDE's Build Output window:

","['.', 'When', 'the', 'settings', 'are', 'configured', 'correctly', ',', 'this', 'is', 'what', 'you', 'should', 'see', 'in', 'LiteIDE', ""'s"", 'Build', 'Output', 'window', ':']"
7,/home/username/.gvm/gos/go1.6/bin/go build -i [/home/username/go/src/project],['/home/username/.gvm/gos/go1.6/bin/go build -i [/home/username/go/src/project]']
8,Success: process exited with code 0.,"['Success', ':', 'process', 'exited', 'with', 'code', '0.']"
9,/home/username/go/src/bad/bad  [/home/username/go/src/project],['/home/username/go/src/bad/bad  [/home/username/go/src/project]']
10,Hello World!,"['Hello', 'World', '!']"
11,Success: process exited with code 0.,"['Success', ':', 'process', 'exited', 'with', 'code', '0.']"
12,Instead of using the system environment config (the default in the drop down menu) I'm personally using the linux64-local.env file. My LiteIDE config file looks like this:,"['Instead', 'of', 'using', 'the', 'system', 'environment', 'config', '(', 'the', 'default', 'in', 'the', 'drop', 'down', 'menu', ')', 'I', ""'m"", 'personally', 'using', 'the', 'linux64-local.env', 'file', '.', 'My', 'LiteIDE', 'config', 'file', 'looks', 'like', 'this', ':']"
13,# native compiler linux amd64,"['native', 'compiler', 'linux', 'amd64']"
14,GOROOT=/home/username/.gvm/gos/go1.6,"['GOROOT', '=/', 'home/username/.gvm/gos/go1.6']"
15,#GOBIN=,"['GOBIN', '=']"
16,GOARCH=amd64,"['GOARCH', '=', 'amd64']"
17,GOOS=linux,"['GOOS', '=', 'linux']"
18,CGO_ENABLED=1,"['CGO_ENABLED', '=', '1']"
19,PATH=$GOROOT/bin:$PATH,"['PATH', '=$', 'GOROOT/bin:$PATH']"
20,LITEIDE_GDB=gdb,"['LITEIDE_GDB', '=', 'gdb']"
21,LITEIDE_MAKE=make,"['LITEIDE_MAKE', '=', 'make']"
22,LITEIDE_TERM=/usr/bin/gnome-terminal,"['LITEIDE_TERM', '=/', 'usr/bin/gnome-terminal']"
23,LITEIDE_TERMARGS=,"['LITEIDE_TERMARGS', '=']"
24,LITEIDE_EXEC=/usr/bin/xterm,"['LITEIDE_EXEC', '=/', 'usr/bin/xterm']"
25,LITEIDE_EXECOPT=-e,"['LITEIDE_EXECOPT', '=-', 'e']"
26,LITEIDE_SHELL=gnome-terminal;lxterminal;kconsole;xfce4-terminal;xterm,"['LITEIDE_SHELL', '=', 'gnome', '-', 'terminal', ';', 'lxterminal', ';', 'kconsole', ';', 'xfce4', '-', 'terminal', ';', 'xterm']"
